text,text_length,original_index,fragment_index,original_text_length,fragment_length,source_type
社区里有类似困难的老人还有不少。,674,382,10,674,16,sentence_fragment
姜斌把情况汇报给市民政局，提出将闲置的社区学校改建为托老所的方案。,674,382,11,674,33,sentence_fragment
市民政局与南开区委研究协调后，共同投入资金300万元，改造建成社区综合服务站。,674,382,12,674,39,sentence_fragment
目前服务站内部装修基本结束，预计今年年底就能投入使用，承接日间托老、社区配餐等诸多服务，,674,382,13,674,44,sentence_fragment
社区活动室、老年棋牌室、社区法庭、社区图书馆等一应俱全。,674,382,14,674,28,sentence_fragment
姜斌说：“我们驻社区工作组的主要职责就是发现老百姓生活中的难事，想办法帮他们联系上级部门协调解决。,674,382,15,674,49,sentence_fragment
”居委会主任王淑娟说：“社区养老是一大难题，我们很难通过居委会自己的力量解决，,674,382,16,674,39,sentence_fragment
还好驻社区工作组帮了我们。,674,382,17,674,13,sentence_fragment
”据了解，该社区工作组还在社区居委会建立了24小时热线电话，,674,382,18,674,30,sentence_fragment
设置意见箱4个，收集问题和建议130余条。,674,382,19,674,21,sentence_fragment
怀孕感冒怎么办挑选较为安全的物理疗法由于怀孕后体质的改动，化学类药物在孕妈妈体内不易分解和分泌出来，,1692,383,0,1692,50,sentence_fragment
特别是在孕早期胎儿器官形成时，药物对胎儿的影响非常大。,1692,383,1,1692,27,sentence_fragment
此刻，挑选物理性疗法是较为安全的。,1692,383,2,1692,17,sentence_fragment
1. 减轻感冒前期喉咙痒痛感冒初起喉咙痒痛时，立即用浓盐水每隔10分钟漱口及咽喉1次，,1692,383,3,1692,43,sentence_fragment
2. 减轻感冒鼻塞、流涕表现喝鸡汤可减轻感冒时鼻塞、流涕等表现，并且对铲除呼吸道病毒有较好的作用。,1692,383,4,1692,49,sentence_fragment
经常喝鸡汤可增强人体的天然抵抗能力，防止伤风的发作。,1692,383,5,1692,26,sentence_fragment
3. 穴道按摩医治轻度感冒和咳嗽手掌的治感冒穴道于左手掌大拇指和食指之间(近虎口处)以及右手大拇指第二关节以下有些的掌面。,1692,383,6,1692,61,sentence_fragment
可以用一把金属匙子放在开水里加温后(以不烫坏手为度)放在手掌外表“治感冒穴”上按摩，,1692,383,7,1692,42,sentence_fragment
假如某处感觉异常，则在该处加强按摩。,1692,383,8,1692,18,sentence_fragment
热按摩片刻后，再用一把泡在冷水里的匙子影响该处。,1692,383,9,1692,24,sentence_fragment
轻伤风或咳嗽者，按上述办法影响5—10次即可。,1692,383,10,1692,23,sentence_fragment
4. 鼻子不通气的医治办法在保温茶杯内倒入42℃摆布的热水，患感冒者将口、鼻部置入茶杯口内，,1692,383,11,1692,46,sentence_fragment
不断吸入热蒸气，1日3次。,1692,383,12,1692,13,sentence_fragment
5. 冲鸡蛋有止咳作用咳嗽者可用鸡蛋1只打匀，参加少数白砂糖及生姜汁，,1692,383,13,1692,35,sentence_fragment
用半杯开水冲服2—3次即可止咳。,1692,383,14,1692,16,sentence_fragment
6. 运动体操减轻鼻子、喉咙发痒伤风初起，刚感到鼻、喉发痒时做下述体操2—3次即能康复。,1692,383,15,1692,44,sentence_fragment
办法是：两脚稍分隔直立，脖子伸直，头尽量上顶，两眼睁大，尽量伸长舌头，两手十指伸直，然后从头顶至手、,1692,383,16,1692,50,sentence_fragment
脚趾用力用力，直至全身震颤，并不断宣布“嗳”声，,1692,383,17,1692,24,sentence_fragment
孕妈妈对感冒药的使用禁忌假如孕妈妈伤风并且有高烧的表现，除了日常护理外，应尽快降低体温。,1692,383,18,1692,44,sentence_fragment
在这里建议用物理降温法，在额、颈部放置冰块、,1692,383,19,1692,22,sentence_fragment
湿毛巾冷敷、30%--35%酒精(或白酒加水减弱一倍)擦颈部及两边腋窝等办法。,1692,383,20,1692,39,sentence_fragment
也可挑选用药物降温。,1692,383,21,1692,10,sentence_fragment
特别需求留意的是在选用解热麻醉剂时，不要选用对孕妈妈、胎儿和新生儿有显着不良影响的药物，,1692,383,22,1692,44,sentence_fragment
例如阿司匹林之类药物。,1692,383,23,1692,11,sentence_fragment
可在医师辅导下运用醋氨酚、柴胡注射液等药。,1692,383,24,1692,21,sentence_fragment
而对感冒兼并细菌感染，应加用抗生素医治。,1692,383,25,1692,20,sentence_fragment
孕妈妈用药有一定的风险，并不是彻底有害。,1692,383,26,1692,20,sentence_fragment
一些疾病本身对胎儿、妈妈的影响远远超越药物的影响，这时，就应权衡利弊，在医师指导下，合理用药。,1692,383,27,1692,47,sentence_fragment
以下是各大抗感冒药的用药指导。,1692,383,28,1692,15,sentence_fragment
抗感冒药：大多是复合制剂，富含多种成分，多见的有速效感冒胶囊、感冒通、康泰克、白加黑、,1692,383,29,1692,43,sentence_fragment
康必得、克感康、快克等等，这些药大都含组胺药，孕期不宜服用，特别是孕4周前，感冒药主要是对症药物，,1692,383,30,1692,49,sentence_fragment
治标不治本，对孕妈妈又不是安全用药，所以主张孕妈妈最好不吃抗伤风药。,1692,383,31,1692,34,sentence_fragment
抗病毒药：均对胎儿有不良影响，孕妈妈不宜食用，若有必要，则应在医师辅导下进行。,1692,383,32,1692,39,sentence_fragment
退热药：伤风伴有高热，多预示病情较重应及时看医师。,1692,383,33,1692,25,sentence_fragment
消炎镇痛药是孕妈妈忌讳退热药，阿斯匹林在孕32周后也不宜运用。,1692,383,34,1692,31,sentence_fragment
抗菌素：孕妈妈感冒如没明确的细菌感染依据，如扁桃体炎、血压高、咳黄痰、流浓涕等，可不必抗菌素。,1692,383,35,1692,47,sentence_fragment
由于抗菌素可通过胎盘作用于胎儿体内，有20%-40%的可能性对胎儿构成危害，,1692,383,36,1692,38,sentence_fragment
要在医师辅导下，挑选安全的抗菌素。,1692,383,37,1692,17,sentence_fragment
祛痰、止咳药：通常对比安全，但含碘制剂的止咳药，孕妈妈不宜运用。,1692,383,38,1692,32,sentence_fragment
孕妈经历共享小糖豆妈：假如是一般的伤风，预备一盆热水，水温50~55℃，(以人能忍耐的热度为宜)，,1692,383,39,1692,49,sentence_fragment
泡双脚，水稍凉马上续热水以坚持温度。,1692,383,40,1692,18,sentence_fragment
半小时到一小时后，就浑身出汗，头冒热气，鼻塞自通，这时擦脚上床睡觉即可。,1692,383,41,1692,36,sentence_fragment
假如伤风欠好，第二天睡前再泡一次即可康复。,1692,383,42,1692,21,sentence_fragment
假如喉咙不舒服，可以用食指和中指蘸水揪你的喉咙，揪到喉咙红而紫停止，这种办法疼但作用立竿见影，,1692,383,43,1692,47,sentence_fragment
还要喝些梨、苹果水。,1692,383,44,1692,10,sentence_fragment
梦宝儿妈：取大蒜和洋葱各50克，切碎后放在大口瓶子里，病人用嘴和鼻子交替对准瓶口，,1692,383,45,1692,41,sentence_fragment
呼吸大蒜和洋葱味，每天进行3~4次，每次10~15分钟。,1692,383,46,1692,28,sentence_fragment
此法对流感、扁桃腺炎、咽喉炎、肺炎、百日咳均有非常好的效果。,1692,383,47,1692,30,sentence_fragment
我很喜欢物理疗法和食疗，由于我相信“是药三分毒”。,1692,383,48,1692,25,sentence_fragment
温馨提示孕妈妈抵抗病菌的能力变得较弱，而且一旦生病，用药忌讳也非常多。,1692,383,49,1692,35,sentence_fragment
还是要加强预防感冒为主。,1692,383,50,1692,12,sentence_fragment
在怀孕期间，尽量不要去人群比较密集的公共场所活动;勤洗手，,1692,383,51,1692,29,sentence_fragment
不吃没洗干净的水果和蔬菜;最好不要与他人共用洗漱用品和餐具。,1692,383,52,1692,30,sentence_fragment
如何看待游侠电动车CEO将要起诉质疑者？,232,384,0,232,20,sentence_fragment
起诉多麻烦啊，开个辟谣会，请优酷过去全程直播，请10个汽车公众号，10家汽车媒体，10家科技媒体，,232,384,1,232,49,sentence_fragment
足够了，比你请律师省钱。,232,384,2,232,12,sentence_fragment
再说了，你起诉人家什么？,232,384,3,232,12,sentence_fragment
搞笑呢，不知道这种无头案子可以拖死你么。,232,384,4,232,20,sentence_fragment
没事不要拿自己和小米比，小米从头到现在核心团队都是超豪华的，资本运作能力也是超豪华。,232,384,5,232,42,sentence_fragment
拿自己跟国外那些一流改装厂和MOD厂比就更可笑了..... 还有，不要拿自己和罗永浩比。,232,384,6,232,44,sentence_fragment
老罗敢当着13亿人和王自如撕逼，你敢和2000万问答社区er撕逼吗,232,384,7,232,33,sentence_fragment
南昌朋友身份证丢了别急，30分钟补办！,538,385,0,538,19,sentence_fragment
99.9%的人不知道…,538,385,1,538,11,sentence_fragment
公安机关最近推出了新的便民措施，不用半小时，就能领到临时身份（此处应有掌声(^_^），,538,385,2,538,43,sentence_fragment
大家赶紧记下来吧，出门在外必备哦！,538,385,3,538,17,sentence_fragment
一直以来，老百姓办理临时身份证，需要先到户籍所在地派出所受理，,538,385,4,538,31,sentence_fragment
再凭临时居民身份证申领登记表到行政服务中心公安窗口取证，办理一张临时身份证需要跑两个地方，,538,385,5,538,45,sentence_fragment
对偏远地方的办事群众来说极为不方便，一个来回起码得折腾大半天。,538,385,6,538,31,sentence_fragment
公安部最近推出便民措施：办理临时身份证，实行审签与发放分离，申领人到就近派出所申请，,538,385,7,538,42,sentence_fragment
经公安机关内部流转、审批后，可在派出所直接制作和发放证件。,538,385,8,538,29,sentence_fragment
也就是说，群众办理临时身份证再也不需要折腾、来回跑，只要在派出所制证取件，半个小时内轻松搞定。,538,385,9,538,47,sentence_fragment
除了推行“临时居民身份证审签与发放分离”，临时居民身份证申领人真正实现“立等可取”外，,538,385,10,538,43,sentence_fragment
体现简化办理程序的还有“户口申办一地办理”、“实施户口迁移网上办理”等，,538,385,11,538,36,sentence_fragment
其中“提供居民身份证省内就近补领便利和省外补领便利”的举措，极大地提高了办事效率，,538,385,12,538,41,sentence_fragment
为办事群众节省时间和路费。,538,385,13,538,13,sentence_fragment
参考来源：人民日报------------------------------------------加入南昌美食小组，,538,385,14,538,60,sentence_fragment
添加微信：99481956（长按可复制），,538,385,15,538,21,sentence_fragment
【蝈蝈读报——纪念长征胜利80周年 报纸标题征集令】昨天，,774,386,0,774,29,sentence_fragment
纪念红军长征胜利80周年大会在北京人民大会堂隆重举行。,774,386,1,774,27,sentence_fragment
中共中央总书记、国家主席、中央军委主席习近平在会上发表重要讲话强调，,774,386,2,774,34,sentence_fragment
历史是不断向前的，要达到理想的彼岸，就要沿着我们确定的道路不断前进。,774,386,3,774,34,sentence_fragment
每一代人有每一代人的长征路，每一代人都要走好自己的长征路。,774,386,4,774,29,sentence_fragment
今天，我们这一代人的长征，就是要实现“两个一百年”奋斗目标、实现中华民族伟大复兴的中国梦。,774,386,5,774,45,sentence_fragment
不论我们的事业发展到哪一步，不论我们取得了多大成就，我们都要大力弘扬伟大长征精神，,774,386,6,774,41,sentence_fragment
在新的长征路上继续奋勇前进。,774,386,7,774,14,sentence_fragment
习近平发表的重要讲话全文9626个字，看看各报的标题如何表达。,774,386,8,774,31,sentence_fragment
党报系 党报系大都向人民日报看齐。,774,386,9,774,17,sentence_fragment
人民日报：通栏大标题——纪念红军长征胜利80周年大会在京隆重举行两行副题 ：,774,386,10,774,38,sentence_fragment
习近平发表重要讲话李克强主持 张德江俞正声刘云山王岐山张高丽出席中国青年报只是稍有变化，,774,386,11,774,44,sentence_fragment
